Tanggal,Judul Berita,URL,Label
"Rabu, 03 Jun 2026 17:30 WIB","Nilai Transaksi OLEIN Melonjak 338% Tembus Rp 3,83 T",https://finance.detik.com/industri/d-8516455/nilai-transaksi-olein-melonjak-338-tembus-rp-3-83-t,Finance
"Rabu, 03 Jun 2026 17:10 WIB","RUU P2SK Dibawa ke Paripurna Besok, Ini 17 Isi Pokoknya",https://finance.detik.com/berita-ekonomi-bisnis/d-8516401/ruu-p2sk-dibawa-ke-paripurna-besok-ini-17-isi-pokoknya,Finance
"Rabu, 03 Jun 2026 17:00 WIB","Saham Dibekukan MSCI & Didepak FTSE Russell, GOTO Buka Suara",https://finance.detik.com/bursa-dan-valas/d-8516383/saham-dibekukan-msci-didepak-ftse-russell-goto-buka-suara,Finance
"Rabu, 03 Jun 2026 16:54 WIB",IHSG Ditutup Rontok 4% ke 5.941,https://finance.detik.com/bursa-dan-valas/d-8516364/ihsg-ditutup-rontok-4-ke-5-941,Finance
"Rabu, 03 Jun 2026 16:37 WIB","Pemerintah Kucurkan Rp 1,2 Triliun buat Usaha Mikro Korban Bencana Sumatera",https://finance.detik.com/berita-ekonomi-bisnis/d-8516335/pemerintah-kucurkan-rp-1-2-triliun-buat-usaha-mikro-korban-bencana-sumatera,Finance
"Rabu, 03 Jun 2026 16:35 WIB",Video: Dolar AS Nyaris Sentuh Rp 18 Ribu!,https://20.detik.com/detikupdate/20260603-260603084/video-dolar-as-nyaris-sentuh-rp-18-ribu,Finance
"Rabu, 03 Jun 2026 16:12 WIB","Gerak Cepat TASPEN, 99% Pensiunan ASN Terima Gaji ke-13 di Hari Pertama",https://finance.detik.com/berita-ekonomi-bisnis/d-8516282/gerak-cepat-taspen-99-pensiunan-asn-terima-gaji-ke-13-di-hari-pertama,Finance
"Rabu, 03 Jun 2026 16:04 WIB","Aturan Baru Toko Online Sebentar Lagi Rampung, Ini Isinya",https://finance.detik.com/berita-ekonomi-bisnis/d-8516270/aturan-baru-toko-online-sebentar-lagi-rampung-ini-isinya,Finance
"Rabu, 03 Jun 2026 15:40 WIB",Merger KAI & INKA Rampung Tahun Ini!,https://finance.detik.com/berita-ekonomi-bisnis/d-8516182/merger-kai-inka-rampung-tahun-ini,Finance
"Rabu, 03 Jun 2026 15:36 WIB",Dolar AS Selangkah Lagi ke Rp 18.000,https://finance.detik.com/bursa-dan-valas/d-8516176/dolar-as-selangkah-lagi-ke-rp-18-000,Finance
"Rabu, 03 Jun 2026 15:31 WIB","Menteri UMKM Ungkap Banyak Pengusaha Pecah PT & CV demi PPh Final 0,5%",https://finance.detik.com/berita-ekonomi-bisnis/d-8516168/menteri-umkm-ungkap-banyak-pengusaha-pecah-pt-cv-demi-pph-final-0-5,Finance
"Rabu, 03 Jun 2026 15:18 WIB","Kantor BGN Digeledah Kejagung, Istana Bicara Perbaikan Tata Kelola",https://finance.detik.com/berita-ekonomi-bisnis/d-8516134/kantor-bgn-digeledah-kejagung-istana-bicara-perbaikan-tata-kelola,Finance
"Rabu, 03 Jun 2026 15:10 WIB","Pimpinan BGN Diganti, Zulhas Bicara Percepatan MBG",https://finance.detik.com/berita-ekonomi-bisnis/d-8516108/pimpinan-bgn-diganti-zulhas-bicara-percepatan-mbg,Finance
"Rabu, 03 Jun 2026 15:07 WIB",Brantas Abipraya Optimistis Tuntaskan Proyek Irigasi Rawa Merauke Paket 2,https://finance.detik.com/infrastruktur/d-8516117/brantas-abipraya-optimistis-tuntaskan-proyek-irigasi-rawa-merauke-paket-2,Finance
"Rabu, 03 Jun 2026 15:05 WIB",Dolar AS Nyaris Rp 18.000 Kerek Harga Tiket Kereta? Ini Kata Bos KAI,https://finance.detik.com/berita-ekonomi-bisnis/d-8516110/dolar-as-nyaris-rp-18-000-kerek-harga-tiket-kereta-ini-kata-bos-kai,Finance
"Rabu, 03 Jun 2026 15:01 WIB","Dolar AS Nyaris Rp 18.000, BI Akhirnya Buka Suara!",https://finance.detik.com/moneter/d-8516100/dolar-as-nyaris-rp-18-000-bi-akhirnya-buka-suara,Finance
"Rabu, 03 Jun 2026 14:37 WIB","Influencer-Selebgram Tak Dapat PPh Final 0,5%, Begini Penjelasan Menteri UMKM",https://finance.detik.com/berita-ekonomi-bisnis/d-8516063/influencer-selebgram-tak-dapat-pph-final-0-5-begini-penjelasan-menteri-umkm,Finance
"Rabu, 03 Jun 2026 14:36 WIB",Dewan Komisaris Pertamina Cek Langsung Fasilitas & Layanan di SPBU Bali,https://finance.detik.com/energi/d-8516062/dewan-komisaris-pertamina-cek-langsung-fasilitas-layanan-di-spbu-bali,Finance
"Rabu, 03 Jun 2026 14:31 WIB","Moody's Beri Peringkat Baa2 ke Danantara Investment, Outlook Negatif",https://finance.detik.com/moneter/d-8516052/moodys-beri-peringkat-baa2-ke-danantara-investment-outlook-negatif,Finance
"Rabu, 03 Jun 2026 14:14 WIB","AS Usulkan Tarif Dagang Baru, Barang RI Bakal Kena 10%",https://finance.detik.com/berita-ekonomi-bisnis/d-8516025/as-usulkan-tarif-dagang-baru-barang-ri-bakal-kena-10,Finance
"Rabu, 03 Jun 2026 14:06 WIB",Punya Dolar AS Robek dan Lecek Bakal Dihargai Berapa di Kwitang?,https://finance.detik.com/bursa-dan-valas/d-8516012/punya-dolar-as-robek-dan-lecek-bakal-dihargai-berapa-di-kwitang,Finance
"Rabu, 03 Jun 2026 14:03 WIB",Perbedaan Perizinan Usaha Tambang dan Kelapa Sawit di Indonesia,https://finance.detik.com/berita-ekonomi-bisnis/d-8516008/perbedaan-perizinan-usaha-tambang-dan-kelapa-sawit-di-indonesia,Finance
"Rabu, 03 Jun 2026 14:01 WIB",Lifting Minyak hingga Mei Capai 576 Ribu Barel/Hari,https://finance.detik.com/energi/d-8516004/lifting-minyak-hingga-mei-capai-576-ribu-barel-hari,Finance
"Rabu, 03 Jun 2026 13:51 WIB","Rel Kereta Bakal Nyambung dari Aceh hingga Lampung, Butuh Investasi Rp 350 T!",https://finance.detik.com/infrastruktur/d-8515991/rel-kereta-bakal-nyambung-dari-aceh-hingga-lampung-butuh-investasi-rp-350-t,Finance
"Rabu, 03 Jun 2026 13:42 WIB","PLN Rampingkan Anak Usaha, dari 44 Jadi 23 Perusahaan",https://finance.detik.com/energi/d-8515978/pln-rampingkan-anak-usaha-dari-44-jadi-23-perusahaan,Finance
"Rabu, 03 Jun 2026 13:41 WIB",Ada Apa di Balik Rontoknya IHSG Nyaris 5%?,https://finance.detik.com/bursa-dan-valas/d-8515972/ada-apa-di-balik-rontoknya-ihsg-nyaris-5,Finance
"Rabu, 03 Jun 2026 13:24 WIB","Stasiun Karet & BNI City Mau Digabung: Jarak 150 Meter, Risiko Kecelakaan Tinggi",https://finance.detik.com/infrastruktur/d-8515946/stasiun-karet-bni-city-mau-digabung-jarak-150-meter-risiko-kecelakaan-tinggi,Finance
"Rabu, 03 Jun 2026 13:10 WIB","Berkaca dari Tambang Martabe, Kenapa Kepastian Usaha Penting?",https://finance.detik.com/berita-ekonomi-bisnis/d-8515925/berkaca-dari-tambang-martabe-kenapa-kepastian-usaha-penting,Finance
"Rabu, 03 Jun 2026 12:48 WIB",Praktis! Begini Cara Cek Tagihan Listrik Online,https://finance.detik.com/energi/d-8515906/praktis-begini-cara-cek-tagihan-listrik-online,Finance
"Rabu, 03 Jun 2026 12:45 WIB",Bos KAI Buka-bukaan 1.810 Perlintasan Kereta Tak Ada yang Jaga,https://finance.detik.com/infrastruktur/d-8515877/bos-kai-buka-bukaan-1-810-perlintasan-kereta-tak-ada-yang-jaga,Finance
"Rabu, 03 Jun 2026 12:44 WIB","2 Bulan Buka Cabang di Timor Leste, Omzet Pembiayaan Pegadaian Capai US$329.882",https://finance.detik.com/moneter/d-8515876/2-bulan-buka-cabang-di-timor-leste-omzet-pembiayaan-pegadaian-capai-us-329-882,Finance
"Rabu, 03 Jun 2026 12:41 WIB","Saat Money Changer Menolak, Dolar Sobek dan Lecek Berakhir di Tangan Mereka",https://finance.detik.com/moneter/d-8515874/saat-money-changer-menolak-dolar-sobek-dan-lecek-berakhir-di-tangan-mereka,Finance
"Rabu, 03 Jun 2026 12:34 WIB",IHSG Ambruk Nyaris 5% Saat Bursa Thailand-Filipina Terbang,https://finance.detik.com/bursa-dan-valas/d-8515863/ihsg-ambruk-nyaris-5-saat-bursa-thailand-filipina-terbang,Finance
"Rabu, 03 Jun 2026 11:55 WIB","Cara Mencairkan BPJS Ketenagakerjaan Saat Masih Kerja, Siapkan Dokumen Ini",https://finance.detik.com/moneter/d-8515783/cara-mencairkan-bpjs-ketenagakerjaan-saat-masih-kerja-siapkan-dokumen-ini,Finance
"Rabu, 03 Jun 2026 11:47 WIB","Impor Vietnam Naik Gila-gilaan, Tekor Neraca Dagang Tembus Rekor",https://finance.detik.com/berita-ekonomi-bisnis/d-8515770/impor-vietnam-naik-gila-gilaan-tekor-neraca-dagang-tembus-rekor,Finance
"Rabu, 03 Jun 2026 11:18 WIB",IHSG Tiba-tiba Anjlok 4% ke 5.946!,https://finance.detik.com/bursa-dan-valas/d-8515695/ihsg-tiba-tiba-anjlok-4-ke-5-946,Finance
"Rabu, 03 Jun 2026 11:08 WIB",BULOG Serap Gabah dan Beras Petani 3 Juta Ton,https://finance.detik.com/berita-ekonomi-bisnis/d-8515667/bulog-serap-gabah-dan-beras-petani-3-juta-ton,Finance
"Rabu, 03 Jun 2026 10:54 WIB","Kawasan Investasi Tamchy SFIT Bangun Pusat Bisnis Perdana, Ini Fasilitasnya",https://finance.detik.com/berita-ekonomi-bisnis/d-8515646/kawasan-investasi-tamchy-sfit-bangun-pusat-bisnis-perdana-ini-fasilitasnya,Finance
"Rabu, 03 Jun 2026 10:53 WIB",Apakah PPPK Juga Dapat Gaji ke-13? Ini Jawabannya,https://finance.detik.com/berita-ekonomi-bisnis/d-8515645/apakah-pppk-juga-dapat-gaji-ke-13-ini-jawabannya,Finance
"Rabu, 03 Jun 2026 10:37 WIB",Buruan Cek Portofolio! 5 Saham Sebar Dividen Jumbo Bulan Ini,https://finance.detik.com/bursa-dan-valas/d-8515612/buruan-cek-portofolio-5-saham-sebar-dividen-jumbo-bulan-ini,Finance
"Rabu, 03 Jun 2026 10:16 WIB","PMI Manufaktur Naik, Menperin Ungkap Industri Perkuat Stok Bahan Baku",https://finance.detik.com/industri/d-8515583/pmi-manufaktur-naik-menperin-ungkap-industri-perkuat-stok-bahan-baku,Finance
"Rabu, 03 Jun 2026 10:11 WIB",Jangan Terkecoh! Info CPNS Bea Cukai 2026 yang Viral Ternyata Hoaks,https://finance.detik.com/berita-ekonomi-bisnis/d-8515577/jangan-terkecoh-info-cpns-bea-cukai-2026-yang-viral-ternyata-hoaks,Finance
"Rabu, 03 Jun 2026 10:02 WIB","Harga Emas Antam Tertahan di Rp 2,77 Juta Usai Ambruk Rp 25.000",https://finance.detik.com/berita-ekonomi-bisnis/d-8515569/harga-emas-antam-tertahan-di-rp-2-77-juta-usai-ambruk-rp-25-000,Finance
"Rabu, 03 Jun 2026 09:24 WIB",Dolar AS Makin Dekat ke Level Rp 18.000,https://finance.detik.com/bursa-dan-valas/d-8515507/dolar-as-makin-dekat-ke-level-rp-18-000,Finance
"Rabu, 03 Jun 2026 09:20 WIB","IHSG Sempat Dibuka Menguat, Lanjut Turun ke 6.149",https://finance.detik.com/bursa-dan-valas/d-8515499/ihsg-sempat-dibuka-menguat-lanjut-turun-ke-6-149,Finance
"Rabu, 03 Jun 2026 09:16 WIB","China-AS Jadi Negara Tujuan Ekspor Terbesar RI, Ini Komoditasnya",https://finance.detik.com/berita-ekonomi-bisnis/d-8515494/china-as-jadi-negara-tujuan-ekspor-terbesar-ri-ini-komoditasnya,Finance
"Rabu, 03 Jun 2026 09:04 WIB","Akses Air Bersih Masih Jadi Tantangan, Sumur Bor Dibangun di Aceh Besar",https://finance.detik.com/infrastruktur/d-8515596/akses-air-bersih-masih-jadi-tantangan-sumur-bor-dibangun-di-aceh-besar,Finance
"Rabu, 03 Jun 2026 08:12 WIB","Bitcoin Anjlok ke Bawah US$ 70.000, Ini Biang Keroknya",https://finance.detik.com/fintech/d-8515430/bitcoin-anjlok-ke-bawah-us-70-000-ini-biang-keroknya,Finance
"Rabu, 03 Jun 2026 07:55 WIB",Daftar Lengkap Saham yang Dikuasai Segelintir Pihak,https://finance.detik.com/bursa-dan-valas/d-8515327/daftar-lengkap-saham-yang-dikuasai-segelintir-pihak,Finance
"Rabu, 03 Jun 2026 07:25 WIB","Rekor Surplus Dagang RI Masih Lanjut, 72 Bulan Tanpa Putus",https://finance.detik.com/berita-ekonomi-bisnis/d-8515101/rekor-surplus-dagang-ri-masih-lanjut-72-bulan-tanpa-putus,Finance
"Rabu, 03 Jun 2026 06:55 WIB","Australia-Hong Kong Pasok Emas RI, Nilainya Rp 6,71 T",https://finance.detik.com/berita-ekonomi-bisnis/d-8515093/australia-hong-kong-pasok-emas-ri-nilainya-rp-6-71-t,Finance
"Rabu, 03 Jun 2026 06:25 WIB",PLN soal Viral Tagihan Pelanggan Mendadak Bengkak: Tak Ada Kenaikan Tarif,https://finance.detik.com/energi/d-8515075/pln-soal-viral-tagihan-pelanggan-mendadak-bengkak-tak-ada-kenaikan-tarif,Finance
"Rabu, 03 Jun 2026 05:55 WIB",Strategi SBY Bikin RI Lolos dari Krisis Ekonomi 2008,https://finance.detik.com/berita-ekonomi-bisnis/d-8515071/strategi-sby-bikin-ri-lolos-dari-krisis-ekonomi-2008,Finance
"Selasa, 02 Jun 2026 22:33 WIB","Mau Terlibat Local Currency Trade, Himbara Ajukan Syarat ke Thomas Djiwandono",https://finance.detik.com/berita-ekonomi-bisnis/d-8515314/mau-terlibat-local-currency-trade-himbara-ajukan-syarat-ke-thomas-djiwandono,Finance
"Selasa, 02 Jun 2026 21:45 WIB",Pesan Istana buat Bos Baru Badan Gizi Nasional,https://finance.detik.com/berita-ekonomi-bisnis/d-8515258/pesan-istana-buat-bos-baru-badan-gizi-nasional,Finance
"Selasa, 02 Jun 2026 21:18 WIB",Terungkap Alasan Prabowo Copot Dadan Hindayana dari Kepala BGN,https://finance.detik.com/berita-ekonomi-bisnis/d-8515224/terungkap-alasan-prabowo-copot-dadan-hindayana-dari-kepala-bgn,Finance
"Selasa, 02 Jun 2026 21:01 WIB","Prabowo Copot Dadan Hindayana dari Kepala BGN Usai Evaluasi 1,5 Tahun",https://finance.detik.com/berita-ekonomi-bisnis/d-8515208/prabowo-copot-dadan-hindayana-dari-kepala-bgn-usai-evaluasi-1-5-tahun,Finance
"Selasa, 02 Jun 2026 20:47 WIB","Terungkap Penyebab Proyek Gilimanuk-Mengwi Sebagian Tol, Sisanya Jalan Nasional",https://finance.detik.com/infrastruktur/d-8515200/terungkap-penyebab-proyek-gilimanuk-mengwi-sebagian-tol-sisanya-jalan-nasional,Finance
"Selasa, 02 Jun 2026 20:00 WIB",Perusahaan Migas Wajib Parkir DHE Cuma 30%,https://finance.detik.com/energi/d-8515134/perusahaan-migas-wajib-parkir-dhe-cuma-30,Finance
"Selasa, 02 Jun 2026 19:48 WIB","Kredit Mengendap Tembus Rp 2.527 Triliun, Ini Penyebabnya",https://finance.detik.com/moneter/d-8515120/kredit-mengendap-tembus-rp-2-527-triliun-ini-penyebabnya,Finance
"Selasa, 02 Jun 2026 19:15 WIB","Harga Material Bangunan Naik, Menteri PU Ancang-ancang Minta Tambah Anggaran",https://finance.detik.com/infrastruktur/d-8515040/harga-material-bangunan-naik-menteri-pu-ancang-ancang-minta-tambah-anggaran,Finance
"Selasa, 02 Jun 2026 18:45 WIB",Perbanas Usul Insentif Pajak buat Bank yang Mau Konsolidasi,https://finance.detik.com/moneter/d-8515035/perbanas-usul-insentif-pajak-buat-bank-yang-mau-konsolidasi,Finance
"Selasa, 02 Jun 2026 18:24 WIB","RRFX Hadirkan Tantangan Trading yang Bikin Penasaran, Berani Coba?",https://finance.detik.com/fintech/d-8515018/rrfx-hadirkan-tantangan-trading-yang-bikin-penasaran-berani-coba,Finance
"Selasa, 02 Jun 2026 18:00 WIB",OJK Awasi Investasi Perusahaan Asuransi Usai Sejumlah Saham Didepak MSCI,https://finance.detik.com/moneter/d-8514989/ojk-awasi-investasi-perusahaan-asuransi-usai-sejumlah-saham-didepak-msci,Finance
"Selasa, 02 Jun 2026 17:24 WIB","Tumbuh 9,8%, Allianz Indonesia Kelola Dana Rp 43,7 T di 2025",https://finance.detik.com/moneter/d-8514928/tumbuh-9-8-allianz-indonesia-kelola-dana-rp-43-7-t-di-2025,Finance
"Selasa, 02 Jun 2026 17:06 WIB","Tanpa Asuransi, Warga RI Rogoh Kocek Rp 180 T per Tahun Buat Berobat",https://finance.detik.com/moneter/d-8514907/tanpa-asuransi-warga-ri-rogoh-kocek-rp-180-t-per-tahun-buat-berobat,Finance
"Selasa, 02 Jun 2026 16:56 WIB",Petani Kendari Mulai Garap Kembali Sawah Pascabanjir,https://finance.detik.com/foto-bisnis/d-8514405/petani-kendari-mulai-garap-kembali-sawah-pascabanjir,Finance
"Selasa, 02 Jun 2026 16:51 WIB","Seharian di Zona Hijau, IHSG Ditutup di Level 6.195",https://finance.detik.com/bursa-dan-valas/d-8514845/seharian-di-zona-hijau-ihsg-ditutup-di-level-6-195,Finance
"Selasa, 02 Jun 2026 16:46 WIB","Jumlah Bank Umum RI Merosot Tajam, Tersisa 105 dari 240!",https://finance.detik.com/moneter/d-8514843/jumlah-bank-umum-ri-merosot-tajam-tersisa-105-dari-240,Finance
"Selasa, 02 Jun 2026 16:40 WIB",Menteri PU Target 93 Sekolah Rakyat Kelar Bulan Ini,https://finance.detik.com/infrastruktur/d-8514830/menteri-pu-target-93-sekolah-rakyat-kelar-bulan-ini,Finance
"Selasa, 02 Jun 2026 16:11 WIB","Jumlah Orang RI Liburan ke Luar Negeri Anjlok, Begini Datanya",https://finance.detik.com/berita-ekonomi-bisnis/d-8514774/jumlah-orang-ri-liburan-ke-luar-negeri-anjlok-begini-datanya,Finance
"Selasa, 02 Jun 2026 16:05 WIB","1,25 Juta Turis Asing dari Australia-Singapura Serbu RI Sepanjang April",https://finance.detik.com/berita-ekonomi-bisnis/d-8514766/1-25-juta-turis-asing-dari-australia-singapura-serbu-ri-sepanjang-april,Finance
"Selasa, 02 Jun 2026 15:45 WIB","Menteri PU Minta Tambahan Anggaran Rp 34 T, Buat Apa Saja?",https://finance.detik.com/infrastruktur/d-8514707/menteri-pu-minta-tambahan-anggaran-rp-34-t-buat-apa-saja,Finance
"Selasa, 02 Jun 2026 15:15 WIB","ESDM Rilis Harga Batu Bara Acuan Juni 2026, Ini Rinciannya",https://finance.detik.com/energi/d-8514628/esdm-rilis-harga-batu-bara-acuan-juni-2026-ini-rinciannya,Finance
"Selasa, 02 Jun 2026 14:59 WIB","RI Impor Emas 2,5 Ton, Paling Banyak dari Australia-Hong Kong",https://finance.detik.com/berita-ekonomi-bisnis/d-8514599/ri-impor-emas-2-5-ton-paling-banyak-dari-australia-hong-kong,Finance
"Selasa, 02 Jun 2026 14:46 WIB","Suku Bunga BI Naik, Bunga KPR Cs Ikut Naik?",https://finance.detik.com/moneter/d-8514573/suku-bunga-bi-naik-bunga-kpr-cs-ikut-naik,Finance
"Selasa, 02 Jun 2026 14:33 WIB",Bank Transformasi Bisnis buat Geber Dana Murah,https://finance.detik.com/moneter/d-8514821/bank-transformasi-bisnis-buat-geber-dana-murah,Finance
"Selasa, 02 Jun 2026 14:15 WIB","Devisa Ekspor Wajib Diparkir di Himbara, OJK Ungkap Nasib Bank Swasta",https://finance.detik.com/bursa-dan-valas/d-8514480/devisa-ekspor-wajib-diparkir-di-himbara-ojk-ungkap-nasib-bank-swasta,Finance
"Selasa, 02 Jun 2026 14:13 WIB",Mensesneg Cek Progres Sekolah Rakyat Garapan Brantas Abipraya di Minahasa,https://finance.detik.com/infrastruktur/d-8514478/mensesneg-cek-progres-sekolah-rakyat-garapan-brantas-abipraya-di-minahasa,Finance
"Selasa, 02 Jun 2026 13:44 WIB","Impor Migas RI Naik Drastis, Dipasok Nigeria hingga Singapura",https://finance.detik.com/energi/d-8514419/impor-migas-ri-naik-drastis-dipasok-nigeria-hingga-singapura,Finance
"Selasa, 02 Jun 2026 13:40 WIB","Bencana Alam di Mana-mana, SBY Sebut Orang Miskin Paling Sengsara",https://finance.detik.com/berita-ekonomi-bisnis/d-8514415/bencana-alam-di-mana-mana-sby-sebut-orang-miskin-paling-sengsara,Finance
"Selasa, 02 Jun 2026 13:34 WIB","Viral Tagihan Listrik Pelanggan Naik Dua Kali Lipat, PLN Buka Suara",https://finance.detik.com/energi/d-8514403/viral-tagihan-listrik-pelanggan-naik-dua-kali-lipat-pln-buka-suara,Finance
"Selasa, 02 Jun 2026 13:29 WIB",Produksi Beras Terancam Turun hingga Juli,https://finance.detik.com/berita-ekonomi-bisnis/d-8514394/produksi-beras-terancam-turun-hingga-juli,Finance
"Selasa, 02 Jun 2026 13:27 WIB","Emiten TMAS Tebar Dividen 40% dari Laba, Capai Rp 228 Miliar",https://finance.detik.com/bursa-dan-valas/d-8515235/emiten-tmas-tebar-dividen-40-dari-laba-capai-rp-228-miliar,Finance
"Selasa, 02 Jun 2026 12:59 WIB","IHSG Lompat ke 6.218, Saham Bank dan Konglomerat Menguat",https://finance.detik.com/bursa-dan-valas/d-8514338/ihsg-lompat-ke-6-218-saham-bank-dan-konglomerat-menguat,Finance
"Selasa, 02 Jun 2026 12:55 WIB","Resmi! Prabowo Teken Perpres Baru, BLU Kini Bisa Impor Minyak dan LPG",https://finance.detik.com/energi/d-8514330/resmi-prabowo-teken-perpres-baru-blu-kini-bisa-impor-minyak-dan-lpg,Finance
"Selasa, 02 Jun 2026 12:53 WIB","Viral Tagihan Air Tiba-tiba Naik Tinggi, Dirut PAM Jaya: Tidak Ada Kenaikan Tarif",https://finance.detik.com/berita-ekonomi-bisnis/d-8514329/viral-tagihan-air-tiba-tiba-naik-tinggi-dirut-pam-jaya-tidak-ada-kenaikan-tarif,Finance
"Selasa, 02 Jun 2026 12:38 WIB","Muncul Fenomena Baru, Orang Kaya Diam-diam Gadai Barang Mewah",https://finance.detik.com/berita-ekonomi-bisnis/d-8514303/muncul-fenomena-baru-orang-kaya-diam-diam-gadai-barang-mewah,Finance
"Selasa, 02 Jun 2026 12:28 WIB",Hutama Karya Percepat Pemulihan Infrastruktur Air Pascabencana di Sumbar,https://finance.detik.com/infrastruktur/d-8514283/hutama-karya-percepat-pemulihan-infrastruktur-air-pascabencana-di-sumbar,Finance
"Selasa, 02 Jun 2026 12:14 WIB","RI Surplus Dagang 72 Bulan Berturut-turut, April US$ 89,1 Juta",https://finance.detik.com/berita-ekonomi-bisnis/d-8514262/ri-surplus-dagang-72-bulan-berturut-turut-april-us-89-1-juta,Finance
"Selasa, 02 Jun 2026 12:10 WIB",SBY: Banyak Negara Berkembang Habiskan Anggaran Untuk Bayar Utang,https://finance.detik.com/berita-ekonomi-bisnis/d-8514258/sby-banyak-negara-berkembang-habiskan-anggaran-untuk-bayar-utang,Finance
"Selasa, 02 Jun 2026 12:05 WIB",Video: Harga Emas Antam Ambruk Hari Ini,https://20.detik.com/detikupdate/20260602-260602068/video-harga-emas-antam-ambruk-hari-ini,Finance
"Selasa, 02 Jun 2026 12:02 WIB","RI Catat Impor US$ 25,21 Miliar di April, Naik 22,49%",https://finance.detik.com/berita-ekonomi-bisnis/d-8514248/ri-catat-impor-us-25-21-miliar-di-april-naik-22-49,Finance
"Selasa, 02 Jun 2026 11:47 WIB","Ekspor RI April US$ 25,30 Miliar, Naik 21,98%!",https://finance.detik.com/berita-ekonomi-bisnis/d-8514221/ekspor-ri-april-us-25-30-miliar-naik-21-98,Finance
"Selasa, 02 Jun 2026 11:35 WIB","Sebut Resep RI Lolos Krisis 2008, SBY: Hati-hati Kelola APBN hingga Jaga Pasar",https://finance.detik.com/berita-ekonomi-bisnis/d-8514184/sebut-resep-ri-lolos-krisis-2008-sby-hati-hati-kelola-apbn-hingga-jaga-pasar,Finance
"Selasa, 02 Jun 2026 11:28 WIB","Trump Revisi Aturan Tarif Baja dan Aluminium, Ada yang Turun Jadi 15%",https://finance.detik.com/industri/d-8514173/trump-revisi-aturan-tarif-baja-dan-aluminium-ada-yang-turun-jadi-15,Finance
"Selasa, 02 Jun 2026 11:20 WIB","Cabai-Minyak Goreng Bikin Inflasi Mei 0,28%",https://finance.detik.com/berita-ekonomi-bisnis/d-8514151/cabai-minyak-goreng-bikin-inflasi-mei-0-28,Finance
"Selasa, 02 Jun 2026 10:00 WIB",Dolar AS Menguat ke Rp 17.888 Pagi Ini,https://finance.detik.com/bursa-dan-valas/d-8514016/dolar-as-menguat-ke-rp-17-888-pagi-ini,Finance
"Selasa, 02 Jun 2026 09:47 WIB",Pengumuman Baru! Saham TCPI & MGRO Dikuasai Segelintir Pihak,https://finance.detik.com/bursa-dan-valas/d-8514004/pengumuman-baru-saham-tcpi-mgro-dikuasai-segelintir-pihak,Finance
"Selasa, 02 Jun 2026 09:41 WIB",Harga Emas Antam Hari Ini Ambruk,https://finance.detik.com/berita-ekonomi-bisnis/d-8513996/harga-emas-antam-hari-ini-ambruk,Finance
"Selasa, 02 Jun 2026 09:12 WIB",IHSG Dibuka Menguat ke 6.213 Pagi Ini,https://finance.detik.com/bursa-dan-valas/d-8513972/ihsg-dibuka-menguat-ke-6-213-pagi-ini,Finance
"Selasa, 02 Jun 2026 08:57 WIB","FTSE Russell Depak 4 Saham RI Lagi, Ada GOTO hingga NCKL",https://finance.detik.com/bursa-dan-valas/d-8513956/ftse-russell-depak-4-saham-ri-lagi-ada-goto-hingga-nckl,Finance
"Selasa, 02 Jun 2026 08:48 WIB","BNBR Siapkan Rights Issue Rp 4,76 T, DOID Pangkas Rugi, & MERK Tebar Dividen",https://finance.detik.com/bursa-dan-valas/d-8513938/bnbr-siapkan-rights-issue-rp-4-76-t-doid-pangkas-rugi-merk-tebar-dividen,Finance
"Selasa, 02 Jun 2026 08:10 WIB","Teddy Beberkan Capaian 1,5 Tahun Prabowo: RI Masuk BRICS-Investasi Rp 2.430 T",https://finance.detik.com/berita-ekonomi-bisnis/d-8513916/teddy-beberkan-capaian-1-5-tahun-prabowo-ri-masuk-brics-investasi-rp-2-430-t,Finance
