Tanggal,Judul Berita,URL,Label,Judul Bersih,Tokenisasi,Jumlah Kata
"Selasa, 23 Jun 2026 15:37 WIB",Deddy Sitorus Balas AHY: Jangan Menghasut!,https://news.detik.com/berita/d-8543886/deddy-sitorus-balas-ahy-jangan-menghasut,News,deddy sitorus balas ahy jangan hasut,"['deddy', 'sitorus', 'balas', 'ahy', 'jangan', 'hasut']",6
"Selasa, 23 Jun 2026 15:35 WIB","Rumah di Karet Kuningan Jaksel Kebakaran, Asap Membubung",https://news.detik.com/berita/d-8543882/rumah-di-karet-kuningan-jaksel-kebakaran-asap-membubung,News,rumah karet kuningan jaksel bakar asap bubung,"['rumah', 'karet', 'kuningan', 'jaksel', 'bakar', 'asap', 'bubung']",7
"Selasa, 23 Jun 2026 15:34 WIB","Pria di Sepatan Tangerang Ditangkap, 13 Paket Sabu Siap Edar Disita",https://news.detik.com/berita/d-8543881/pria-di-sepatan-tangerang-ditangkap-13-paket-sabu-siap-edar-disita,News,pria sepat tangerang tangkap paket sabu siap edar sita,"['pria', 'sepat', 'tangerang', 'tangkap', 'paket', 'sabu', 'siap', 'edar', 'sita']",9
"Selasa, 23 Jun 2026 15:33 WIB","Video: Trump Geram Kolam Refleksi Dirusak, Padahal Baru Direnov",https://20.detik.com/detikupdate/20260623-260623097/video-trump-geram-kolam-refleksi-dirusak-padahal-baru-direnov,News,video trump geram kolam refleksi rusak padahal baru direnov,"['video', 'trump', 'geram', 'kolam', 'refleksi', 'rusak', 'padahal', 'baru', 'direnov']",9
"Selasa, 23 Jun 2026 15:30 WIB","Video: Ibu Aniaya Pemerkosa Anaknya, Divonis Bersalah Tapi Dimaafkan Hakim",https://20.detik.com/detikupdate/20260623-260623106/video-ibu-aniaya-pemerkosa-anaknya-divonis-bersalah-tapi-dimaafkan-hakim,News,video ibu aniaya perkosa anak vonis salah maaf hakim,"['video', 'ibu', 'aniaya', 'perkosa', 'anak', 'vonis', 'salah', 'maaf', 'hakim']",9
"Selasa, 23 Jun 2026 15:30 WIB","Pasca Penembakan Maut, Sekolah di Filipina Perketat Pemeriksaan Tas Siswa",https://news.detik.com/foto-news/d-8543670/pasca-penembakan-maut-sekolah-di-filipina-perketat-pemeriksaan-tas-siswa,News,pasca tembak maut sekolah filipina ketat periksa tas siswa,"['pasca', 'tembak', 'maut', 'sekolah', 'filipina', 'ketat', 'periksa', 'tas', 'siswa']",9
"Selasa, 23 Jun 2026 15:29 WIB",Ketum Seruni KMP Ajak Perkuat Kolaborasi Wujudkan Kesejahteraan Warga NTT,https://news.detik.com/berita/d-8543869/ketum-seruni-kmp-ajak-perkuat-kolaborasi-wujudkan-kesejahteraan-warga-ntt,News,tum seruni kmp ajak kuat kolaborasi wujud sejahtera warga ntt,"['tum', 'seruni', 'kmp', 'ajak', 'kuat', 'kolaborasi', 'wujud', 'sejahtera', 'warga', 'ntt']",10
"Selasa, 23 Jun 2026 15:24 WIB",Dasco Segera Rapat Koordinasi Usai Dapat Laporan Ancaman PHK Buruh,https://news.detik.com/berita/d-8543851/dasco-segera-rapat-koordinasi-usai-dapat-laporan-ancaman-phk-buruh,News,dasco segera rapat koordinasi usai lapor ancam phk buruh,"['dasco', 'segera', 'rapat', 'koordinasi', 'usai', 'lapor', 'ancam', 'phk', 'buruh']",9
"Selasa, 23 Jun 2026 15:22 WIB","Jelang HUT Bhayangkara Ke-80, Brimob Polda Metro Jaya Gelar Donor Darah",https://news.detik.com/berita/d-8543848/jelang-hut-bhayangkara-ke-80-brimob-polda-metro-jaya-gelar-donor-darah,News,jelang hut bhayangkara brimob polda metro jaya gelar donor darah,"['jelang', 'hut', 'bhayangkara', 'brimob', 'polda', 'metro', 'jaya', 'gelar', 'donor', 'darah']",10
"Selasa, 23 Jun 2026 15:21 WIB","Satu Dekade Brexit, Jerman-Inggris Mesra Lagi",https://news.detik.com/dw/d-8543846/satu-dekade-brexit-jerman-inggris-mesra-lagi,News,satu dekade brexit jerman inggris mesra,"['satu', 'dekade', 'brexit', 'jerman', 'inggris', 'mesra']",6
"Selasa, 23 Jun 2026 15:15 WIB",Dasco Tegaskan Said Iqbal Gabung Pemerintahan Tak Bikin KSPI Jadi Lemah,https://news.detik.com/berita/d-8543833/dasco-tegaskan-said-iqbal-gabung-pemerintahan-tak-bikin-kspi-jadi-lemah,News,dasco tegas said iqbal gabung perintah tak bikin kspi jadi lemah,"['dasco', 'tegas', 'said', 'iqbal', 'gabung', 'perintah', 'tak', 'bikin', 'kspi', 'jadi', 'lemah']",11
"Selasa, 23 Jun 2026 15:15 WIB",Waka MPR Minta Kepatuhan Mempekerjakan Disabilitas Harus Dijalankan,https://news.detik.com/berita/d-8543832/waka-mpr-minta-kepatuhan-mempekerjakan-disabilitas-harus-dijalankan,News,waka mpr minta patuh kerja disabilitas jalan,"['waka', 'mpr', 'minta', 'patuh', 'kerja', 'disabilitas', 'jalan']",7
"Selasa, 23 Jun 2026 15:13 WIB",Polisi Olah TKP di Kosan Tempat Taufik Hidayat Sekap Wanita Selama 3 Tahun,https://news.detik.com/berita/d-8543825/polisi-olah-tkp-di-kosan-tempat-taufik-hidayat-sekap-wanita-selama-3-tahun,News,polisi olah tkp kosan tempat taufik hidayat sekap wanita lama tahun,"['polisi', 'olah', 'tkp', 'kosan', 'tempat', 'taufik', 'hidayat', 'sekap', 'wanita', 'lama', 'tahun']",11
"Selasa, 23 Jun 2026 15:11 WIB","2 Mobil Polisi di Dekat HI Dirusak, Pelaku Dicari",https://news.detik.com/berita/d-8543819/2-mobil-polisi-di-dekat-hi-dirusak-pelaku-dicari,News,mobil polisi dekat hi rusak laku cari,"['mobil', 'polisi', 'dekat', 'hi', 'rusak', 'laku', 'cari']",7
"Selasa, 23 Jun 2026 15:11 WIB",Kim Jong Un Bersumpah Percepat Pengembangan Militer Korut,https://news.detik.com/internasional/d-8543818/kim-jong-un-bersumpah-percepat-pengembangan-militer-korut,News,kim jong un sumpah cepat kembang militer korut,"['kim', 'jong', 'un', 'sumpah', 'cepat', 'kembang', 'militer', 'korut']",8
"Selasa, 23 Jun 2026 15:04 WIB","Kemendagri Apresiasi Pemda Berprestasi di Papua, Dorong Peningkatan Kinerja",https://news.detik.com/berita/d-8543804/kemendagri-apresiasi-pemda-berprestasi-di-papua-dorong-peningkatan-kinerja,News,kemendagri apresiasi pemda prestasi papua dorong tingkat kerja,"['kemendagri', 'apresiasi', 'pemda', 'prestasi', 'papua', 'dorong', 'tingkat', 'kerja']",8
"Selasa, 23 Jun 2026 15:02 WIB","3 Siswa Tewas, 20 Terluka dalam Penembakan di Filipina",https://news.detik.com/dw/d-8543797/3-siswa-tewas-20-terluka-dalam-penembakan-di-filipina,News,siswa tewas luka tembak filipina,"['siswa', 'tewas', 'luka', 'tembak', 'filipina']",5
"Selasa, 23 Jun 2026 15:01 WIB",Presiden Guatemala Tolak Kemungkinan Operasi Militer AS di Negaranya,https://news.detik.com/internasional/d-8543794/presiden-guatemala-tolak-kemungkinan-operasi-militer-as-di-negaranya,News,presiden guatemala tolak mungkin operasi militer as negara,"['presiden', 'guatemala', 'tolak', 'mungkin', 'operasi', 'militer', 'as', 'negara']",8
"Selasa, 23 Jun 2026 15:00 WIB",Kemendagri Beri Penghargaan bagi Daerah Berprestasi di Regional Papua,https://news.detik.com/berita/d-8543793/kemendagri-beri-penghargaan-bagi-daerah-berprestasi-di-regional-papua,News,kemendagri beri harga daerah prestasi regional papua,"['kemendagri', 'beri', 'harga', 'daerah', 'prestasi', 'regional', 'papua']",7
"Selasa, 23 Jun 2026 15:00 WIB",9-10 Muharam Memperingati Apa? Ini Makna dan Jadwalnya 2026,https://news.detik.com/berita/d-8543710/9-10-muharam-memperingati-apa-ini-makna-dan-jadwalnya-2026,News,muharam ingat apa makna jadwal,"['muharam', 'ingat', 'apa', 'makna', 'jadwal']",5
"Selasa, 23 Jun 2026 15:00 WIB",Simak! Perubahan Jalur Transjakarta di Terminal Blok M Mulai 21 Juni,https://news.detik.com/berita/d-8543792/simak-perubahan-jalur-transjakarta-di-terminal-blok-m-mulai-21-juni,News,simak ubah jalur transjakarta terminal blok m mulai juni,"['simak', 'ubah', 'jalur', 'transjakarta', 'terminal', 'blok', 'm', 'mulai', 'juni']",9
"Selasa, 23 Jun 2026 14:58 WIB","Jembatan Satu-satunya Ambruk, Akses ke Desa di Pandeglang Terputus",https://news.detik.com/berita/d-8543790/jembatan-satu-satunya-ambruk-akses-ke-desa-di-pandeglang-terputus,News,jembatan satu satu ambruk akses desa pandeglang putus,"['jembatan', 'satu', 'satu', 'ambruk', 'akses', 'desa', 'pandeglang', 'putus']",8
"Selasa, 23 Jun 2026 14:57 WIB","Jokowi Minta Kawal Prabowo-Gibran 2 Periode, PDIP: Emang Prabowo Mau?",https://news.detik.com/berita/d-8543788/jokowi-minta-kawal-prabowo-gibran-2-periode-pdip-emang-prabowo-mau,News,jokowi minta kawal prabowo gibran periode pdip emang prabowo mau,"['jokowi', 'minta', 'kawal', 'prabowo', 'gibran', 'periode', 'pdip', 'emang', 'prabowo', 'mau']",10
"Selasa, 23 Jun 2026 14:57 WIB",Video Dasco: Pemadaman Listrik Tak Akan Ada Lagi Minggu Ini dan Minggu ke Depan,https://20.detik.com/detikupdate/20260623-260623096/video-dasco-pemadaman-listrik-tak-akan-ada-lagi-minggu-ini-dan-minggu-ke-depan,News,video dasco madam listrik tak ada minggu dan minggu depan,"['video', 'dasco', 'madam', 'listrik', 'tak', 'ada', 'minggu', 'dan', 'minggu', 'depan']",10
"Selasa, 23 Jun 2026 14:56 WIB",Penampakan Kosan Lokasi Taufik Hidayat Sekap Wanita Selama 3 Tahun,https://news.detik.com/berita/d-8543783/penampakan-kosan-lokasi-taufik-hidayat-sekap-wanita-selama-3-tahun,News,tampak kosan lokasi taufik hidayat sekap wanita lama tahun,"['tampak', 'kosan', 'lokasi', 'taufik', 'hidayat', 'sekap', 'wanita', 'lama', 'tahun']",9
"Selasa, 23 Jun 2026 14:50 WIB","Di Acara Buruh, Dasco Ungkap Sudah Rapat soal Pemadaman Listrik Bareng ESDM-PLN",https://news.detik.com/berita/d-8543770/di-acara-buruh-dasco-ungkap-sudah-rapat-soal-pemadaman-listrik-bareng-esdm-pln,News,acara buruh dasco ungkap rapat soal madam listrik bareng esdm pln,"['acara', 'buruh', 'dasco', 'ungkap', 'rapat', 'soal', 'madam', 'listrik', 'bareng', 'esdm', 'pln']",11
"Selasa, 23 Jun 2026 14:49 WIB","Hindari Motor Belok Mendadak, Pemotor Tewas Usai Terlindas Truk di Jaksel",https://news.detik.com/berita/d-8543761/hindari-motor-belok-mendadak-pemotor-tewas-usai-terlindas-truk-di-jaksel,News,hindar motor belok dadak motor tewas usai lindas truk jaksel,"['hindar', 'motor', 'belok', 'dadak', 'motor', 'tewas', 'usai', 'lindas', 'truk', 'jaksel']",10
"Selasa, 23 Jun 2026 14:43 WIB","Dasco Tegaskan Fiskal Negara Kuat, Ajak Buruh Kompak dan Bersatu",https://news.detik.com/berita/d-8543753/dasco-tegaskan-fiskal-negara-kuat-ajak-buruh-kompak-dan-bersatu,News,dasco tegas fiskal negara kuat ajak buruh kompak satu,"['dasco', 'tegas', 'fiskal', 'negara', 'kuat', 'ajak', 'buruh', 'kompak', 'satu']",9
"Selasa, 23 Jun 2026 14:40 WIB",Roy Suryo Ajukan Praperadilan Terkait Penggeledahan,https://news.detik.com/berita/d-8543749/roy-suryo-ajukan-praperadilan-terkait-penggeledahan,News,roy suryo aju praperadilan kait geledah,"['roy', 'suryo', 'aju', 'praperadilan', 'kait', 'geledah']",6
"Selasa, 23 Jun 2026 14:40 WIB",Menkes Usul Penderita TBC Jadi Penerima Manfaat MBG untuk Perkuat Pemulihan,https://news.detik.com/berita/d-8543748/menkes-usul-penderita-tbc-jadi-penerima-manfaat-mbg-untuk-perkuat-pemulihan,News,menkes usul derita tbc jadi terima manfaat mbg kuat pulih,"['menkes', 'usul', 'derita', 'tbc', 'jadi', 'terima', 'manfaat', 'mbg', 'kuat', 'pulih']",10
"Selasa, 23 Jun 2026 14:39 WIB",Ada Luka Sayat dan Sundutan Rokok di Tubuh Wanita yang Disekap Taufik Hidayat,https://news.detik.com/berita/d-8543744/ada-luka-sayat-dan-sundutan-rokok-di-tubuh-wanita-yang-disekap-taufik-hidayat,News,luka sayat sundut rokok tubuh wanita sekap taufik hidayat,"['luka', 'sayat', 'sundut', 'rokok', 'tubuh', 'wanita', 'sekap', 'taufik', 'hidayat']",9
"Selasa, 23 Jun 2026 14:39 WIB","Raih Penghargaan Global, Makassar Jadi Percontohan Kota Inovatif Dunia",https://news.detik.com/berita/d-8543743/raih-penghargaan-global-makassar-jadi-percontohan-kota-inovatif-dunia,News,raih harga global makassar jadi contoh kota inovatif dunia,"['raih', 'harga', 'global', 'makassar', 'jadi', 'contoh', 'kota', 'inovatif', 'dunia']",9
"Selasa, 23 Jun 2026 14:33 WIB","Warga Depok Sengaja Jajal Stasiun JIS, Senang Akses Lebih Mudah Nonton Persija",https://news.detik.com/berita/d-8543734/warga-depok-sengaja-jajal-stasiun-jis-senang-akses-lebih-mudah-nonton-persija,News,warga depok sengaja jajal stasiun jis senang akses lebih mudah nonton persija,"['warga', 'depok', 'sengaja', 'jajal', 'stasiun', 'jis', 'senang', 'akses', 'lebih', 'mudah', 'nonton', 'persija']",12
"Selasa, 23 Jun 2026 14:33 WIB",Mendagri Sebut Penghargaan Pemda Berprestasi Dorong Kompetisi Kinerja Daerah,https://news.detik.com/berita/d-8543732/mendagri-sebut-penghargaan-pemda-berprestasi-dorong-kompetisi-kinerja-daerah,News,mendagri sebut harga pemda prestasi dorong kompetisi kerja daerah,"['mendagri', 'sebut', 'harga', 'pemda', 'prestasi', 'dorong', 'kompetisi', 'kerja', 'daerah']",9
"Selasa, 23 Jun 2026 14:27 WIB","Nadiem Makarim Hadapi Sidang Lanjutan, Bacakan Pembelaan Setebal 38 Halaman",https://news.detik.com/foto-news/d-8543697/nadiem-makarim-hadapi-sidang-lanjutan-bacakan-pembelaan-setebal-38-halaman,News,nadiem makarim hadap sidang lanjut baca bela setebal halaman,"['nadiem', 'makarim', 'hadap', 'sidang', 'lanjut', 'baca', 'bela', 'setebal', 'halaman']",9
"Selasa, 23 Jun 2026 14:26 WIB","Lagi-lagi, Trump Ancam Iran Jika Tak Penuhi Kesepakatan",https://news.detik.com/internasional/d-8543695/lagi-lagi-trump-ancam-iran-jika-tak-penuhi-kesepakatan,News,lagi trump ancam iran tak penuh sepakat,"['lagi', 'trump', 'ancam', 'iran', 'tak', 'penuh', 'sepakat']",7
"Selasa, 23 Jun 2026 14:19 WIB",Dasco Telepon Dirut Pertamina Usai Terima Laporan Ancaman PHK 55 Ribu Buruh,https://news.detik.com/berita/d-8543684/dasco-telepon-dirut-pertamina-usai-terima-laporan-ancaman-phk-55-ribu-buruh,News,dasco telepon dirut pertamina usai terima lapor ancam phk ribu buruh,"['dasco', 'telepon', 'dirut', 'pertamina', 'usai', 'terima', 'lapor', 'ancam', 'phk', 'ribu', 'buruh']",11
"Selasa, 23 Jun 2026 14:17 WIB","Roy Suryo dan Tifa Tak Ditahan, Jokowi: Itu Kewenangan Kejaksaan",https://news.detik.com/berita/d-8543676/roy-suryo-dan-tifa-tak-ditahan-jokowi-itu-kewenangan-kejaksaan,News,roy suryo tifa tak tahan jokowi wenang jaksa,"['roy', 'suryo', 'tifa', 'tak', 'tahan', 'jokowi', 'wenang', 'jaksa']",8
"Selasa, 23 Jun 2026 14:15 WIB","Sultan & Siswi SMA Jadi Korban, Kenneth DPRD DKI Nilai Jakarta Gagal Urus Kabel Semrawut",https://news.detik.com/berita/d-8543667/sultan-siswi-sma-jadi-korban-kenneth-dprd-dki-nilai-jakarta-gagal-urus-kabel-semrawut,News,sultan siswi sma jadi korban kenneth dprd dki nilai jakarta gagal urus kabel semrawut,"['sultan', 'siswi', 'sma', 'jadi', 'korban', 'kenneth', 'dprd', 'dki', 'nilai', 'jakarta', 'gagal', 'urus', 'kabel', 'semrawut']",14
"Selasa, 23 Jun 2026 14:14 WIB","Siswi SD di Sukabumi Diduga Diperkosa 3 Temannya, Keluarga Lapor Polisi",https://news.detik.com/berita/d-8543666/siswi-sd-di-sukabumi-diduga-diperkosa-3-temannya-keluarga-lapor-polisi,News,siswi sd sukabumi duga perkosa teman keluarga lapor polisi,"['siswi', 'sd', 'sukabumi', 'duga', 'perkosa', 'teman', 'keluarga', 'lapor', 'polisi']",9
"Selasa, 23 Jun 2026 14:08 WIB","Andi Gani Lapor Dasco: Bang, Maksimal 10 Hari ke Depan 55 Ribu Orang Ter-PHK",https://news.detik.com/berita/d-8543657/andi-gani-lapor-dasco-bang-maksimal-10-hari-ke-depan-55-ribu-orang-ter-phk,News,andi gani lapor dasco bang maksimal hari depan ribu orang ter phk,"['andi', 'gani', 'lapor', 'dasco', 'bang', 'maksimal', 'hari', 'depan', 'ribu', 'orang', 'ter', 'phk']",12
"Selasa, 23 Jun 2026 14:01 WIB",Taufik Hidayat Penyekap Wanita Bandung Kerja Debt Collector,https://news.detik.com/berita/d-8543640/taufik-hidayat-penyekap-wanita-bandung-kerja-debt-collector,News,taufik hidayat sekap wanita bandung kerja debt collector,"['taufik', 'hidayat', 'sekap', 'wanita', 'bandung', 'kerja', 'debt', 'collector']",8
"Selasa, 23 Jun 2026 14:01 WIB",Prabowo Hadiri Munas dan Konbes NU di Bangkalan Madura,https://news.detik.com/berita/d-8543639/prabowo-hadiri-munas-dan-konbes-nu-di-bangkalan-madura,News,prabowo hadir munas konbes nu bangkal madura,"['prabowo', 'hadir', 'munas', 'konbes', 'nu', 'bangkal', 'madura']",7
"Selasa, 23 Jun 2026 14:00 WIB","Kapolri Apresiasi Peran KSPI Perjuangkan Buruh, Jamin Polri Selalu Dukung",https://news.detik.com/berita/d-8543626/kapolri-apresiasi-peran-kspi-perjuangkan-buruh-jamin-polri-selalu-dukung,News,kapolri apresiasi peran kspi juang buruh jamin polri selalu dukung,"['kapolri', 'apresiasi', 'peran', 'kspi', 'juang', 'buruh', 'jamin', 'polri', 'selalu', 'dukung']",10
"Selasa, 23 Jun 2026 13:53 WIB",Gerakan ASRI Polda Riau Bersih-bersih Sungai Subayang Sambut Hari Bhayangkara,https://news.detik.com/melindungi-tuah-marwah/d-8543615/gerakan-asri-polda-riau-bersih-bersih-sungai-subayang-sambut-hari-bhayangkara,News,gera asri polda riau bersih bersih sungai subayang sambut hari bhayangkara,"['gera', 'asri', 'polda', 'riau', 'bersih', 'bersih', 'sungai', 'subayang', 'sambut', 'hari', 'bhayangkara']",11
"Selasa, 23 Jun 2026 13:51 WIB",Dunia Hari Ini: Biaya Visa Turis Jepang Naik 5 Kali Lipat Mulai Bulan Depan,https://news.detik.com/abc-australia/d-8543603/dunia-hari-ini-biaya-visa-turis-jepang-naik-5-kali-lipat-mulai-bulan-depan,News,dunia hari biaya visa turis jepang naik kali lipat mulai bulan depan,"['dunia', 'hari', 'biaya', 'visa', 'turis', 'jepang', 'naik', 'kali', 'lipat', 'mulai', 'bulan', 'depan']",12
"Selasa, 23 Jun 2026 13:48 WIB","Viral Kali Gendong di Jakut Dipenuhi Sampah, DLH DKI Ungkap Kendala Penanganan",https://news.detik.com/berita/d-8543599/viral-kali-gendong-di-jakut-dipenuhi-sampah-dlh-dki-ungkap-kendala-penanganan,News,viral kali gendong jakut penuh sampah dlh dki ungkap kendala tangan,"['viral', 'kali', 'gendong', 'jakut', 'penuh', 'sampah', 'dlh', 'dki', 'ungkap', 'kendala', 'tangan']",11
"Selasa, 23 Jun 2026 13:46 WIB","Keir Starmer Mundur, Andy Burnham Jadi PM Inggris Berikutnya?",https://news.detik.com/dw/d-8543596/keir-starmer-mundur-andy-burnham-jadi-pm-inggris-berikutnya,News,keir starmer mundur andy burnham jadi pm inggris ikut,"['keir', 'starmer', 'mundur', 'andy', 'burnham', 'jadi', 'pm', 'inggris', 'ikut']",9
"Selasa, 23 Jun 2026 13:43 WIB",SMAN 1 Mataram Wakili NTB pada LCC Empat Pilar MPR RI Tingkat Nasional,https://news.detik.com/berita/d-8543589/sman-1-mataram-wakili-ntb-pada-lcc-empat-pilar-mpr-ri-tingkat-nasional,News,sman mataram wakil ntb lcc empat pilar mpr ri tingkat nasional,"['sman', 'mataram', 'wakil', 'ntb', 'lcc', 'empat', 'pilar', 'mpr', 'ri', 'tingkat', 'nasional']",11
"Selasa, 23 Jun 2026 13:41 WIB","Begini Akses dari Stasiun JIS ke Stadion, Jalan Kaki Nggak Sampai 5 Menit",https://news.detik.com/berita/d-8543587/begini-akses-dari-stasiun-jis-ke-stadion-jalan-kaki-nggak-sampai-5-menit,News,begini akses stasiun jis stadion jalan kaki sampai menit,"['begini', 'akses', 'stasiun', 'jis', 'stadion', 'jalan', 'kaki', 'sampai', 'menit']",9
"Selasa, 23 Jun 2026 13:40 WIB",Bareskrim Buru Amrin Siregar Bandar Sabu Jaringan Sumut-NTB,https://news.detik.com/berita/d-8543581/bareskrim-buru-amrin-siregar-bandar-sabu-jaringan-sumut-ntb,News,bareskrim buru amrin siregar bandar sabu jaring sumut ntb,"['bareskrim', 'buru', 'amrin', 'siregar', 'bandar', 'sabu', 'jaring', 'sumut', 'ntb']",9
"Selasa, 23 Jun 2026 13:33 WIB",Taufik Hidayat Bawa Teman dan Ancam Penjaga Kos Pakai Golok Usai Pulang RS,https://news.detik.com/berita/d-8543575/taufik-hidayat-bawa-teman-dan-ancam-penjaga-kos-pakai-golok-usai-pulang-rs,News,taufik hidayat bawa teman ancam jaga kos pakai golok usai pulang rs,"['taufik', 'hidayat', 'bawa', 'teman', 'ancam', 'jaga', 'kos', 'pakai', 'golok', 'usai', 'pulang', 'rs']",12
"Selasa, 23 Jun 2026 13:30 WIB",Seputar Hari UMKM Internasional 27 Juni 2026: Latar Belakang hingga Tujuan,https://news.detik.com/berita/d-8543387/seputar-hari-umkm-internasional-27-juni-2026-latar-belakang-hingga-tujuan,News,putar hari umkm internasional juni latar belakang hingga tuju,"['putar', 'hari', 'umkm', 'internasional', 'juni', 'latar', 'belakang', 'hingga', 'tuju']",9
"Selasa, 23 Jun 2026 13:29 WIB",Komisi VIII DPR Desak Aparat Cepat Tangkap Taufik Penyekap Pacar 3 Tahun,https://news.detik.com/berita/d-8543569/komisi-viii-dpr-desak-aparat-cepat-tangkap-taufik-penyekap-pacar-3-tahun,News,komisi viii dpr desak aparat cepat tangkap taufik sekap pacar tahun,"['komisi', 'viii', 'dpr', 'desak', 'aparat', 'cepat', 'tangkap', 'taufik', 'sekap', 'pacar', 'tahun']",11
"Selasa, 23 Jun 2026 13:23 WIB",Anggota DPR Usul Regulasi Nasional Larang Perdagangan Daging Anjing-Kucing,https://news.detik.com/berita/d-8543550/anggota-dpr-usul-regulasi-nasional-larang-perdagangan-daging-anjing-kucing,News,anggota dpr usul regulasi nasional larang dagang daging anjing kucing,"['anggota', 'dpr', 'usul', 'regulasi', 'nasional', 'larang', 'dagang', 'daging', 'anjing', 'kucing']",10
"Selasa, 23 Jun 2026 13:18 WIB","Calo Bus Balikin Rp 1,2 Juta, WN Uzbekistan Apresiasi Polisi",https://news.detik.com/berita/d-8543531/calo-bus-balikin-rp-1-2-juta-wn-uzbekistan-apresiasi-polisi,News,calo bus balikin rp juta wn uzbekistan apresiasi polisi,"['calo', 'bus', 'balikin', 'rp', 'juta', 'wn', 'uzbekistan', 'apresiasi', 'polisi']",9
"Selasa, 23 Jun 2026 13:18 WIB","Masih Kesal, Trump Ancam Tak Bantu NATO Jika Diminta",https://news.detik.com/internasional/d-8543530/masih-kesal-trump-ancam-tak-bantu-nato-jika-diminta,News,kesal trump ancam tak bantu nato minta,"['kesal', 'trump', 'ancam', 'tak', 'bantu', 'nato', 'minta']",7
"Selasa, 23 Jun 2026 13:10 WIB",Baleg DPR dan Pemerintah Sepakat Bahas RUU Pusat Finansial Internasional,https://news.detik.com/berita/d-8543503/baleg-dpr-dan-pemerintah-sepakat-bahas-ruu-pusat-finansial-internasional,News,baleg dpr perintah sepakat bahas ruu pusat finansial internasional,"['baleg', 'dpr', 'perintah', 'sepakat', 'bahas', 'ruu', 'pusat', 'finansial', 'internasional']",9
